x-axis,1,2,time,in,out,
second,Volt,Volt,t,1,2,
0.245,-0.488,-0.347,0.345,2.43,0.432,
0.245,-0.561,-0.349,0.345,2.36,0.43,
0.246,-0.584,-0.355,0.346,2.34,0.424,
0.246,-0.523,-0.361,0.346,2.4,0.418,
0.246,-0.407,-0.362,0.346,2.51,0.417,
0.246,-0.24,-0.362,0.346,2.68,0.417,
0.246,-0.0412,-0.355,0.346,2.88,0.424,
0.247,0.195,-0.344,0.347,3.11,0.435,
0.247,0.409,-0.333,0.347,3.33,0.446,
0.247,0.628,-0.327,0.347,3.55,0.452,
0.247,0.799,-0.322,0.347,3.72,0.457,
0.247,0.93,-0.317,0.347,3.85,0.462,
0.248,1.01,-0.295,0.348,3.93,0.484,
0.248,1.02,-0.268,0.348,3.94,0.511,
0.248,0.99,-0.251,0.348,3.91,0.528,
0.248,0.891,-0.245,0.348,3.81,0.534,
0.248,0.787,-0.239,0.348,3.71,0.54,
0.249,0.622,-0.231,0.349,3.54,0.548,
0.249,0.443,-0.221,0.349,3.36,0.558,
0.249,0.266,-0.206,0.349,3.19,0.573,
0.249,0.0874,-0.201,0.349,3.01,0.578,
0.249,-0.0995,-0.196,0.349,2.82,0.583,
0.25,-0.297,-0.199,0.35,2.62,0.58,
0.25,-0.46,-0.201,0.35,2.46,0.578,
0.25,-0.643,-0.211,0.35,2.28,0.568,
0.25,-0.809,-0.226,0.35,2.11,0.553,
0.25,-0.96,-0.233,0.35,1.96,0.546,
0.251,-1.11,-0.241,0.351,1.81,0.538,
0.251,-1.23,-0.245,0.351,1.69,0.534,
0.251,-1.33,-0.251,0.351,1.59,0.528,
0.251,-1.39,-0.262,0.351,1.53,0.517,
0.251,-1.44,-0.288,0.351,1.48,0.491,
0.252,-1.44,-0.31,0.352,1.48,0.469,
0.252,-1.42,-0.321,0.352,1.5,0.458,
0.252,-1.35,-0.327,0.352,1.57,0.452,
0.252,-1.27,-0.332,0.352,1.65,0.447,
0.252,-1.16,-0.337,0.352,1.76,0.442,
0.253,-1.03,-0.35,0.353,1.89,0.429,
0.253,-0.917,-0.361,0.353,2,0.418,
0.253,-0.809,-0.367,0.353,2.11,0.412,
0.253,-0.719,-0.377,0.353,2.2,0.402,
0.253,-0.645,-0.382,0.353,2.27,0.397,
0.254,-0.6,-0.384,0.354,2.32,0.395,
0.254,-0.58,-0.387,0.354,2.34,0.392,
0.254,-0.588,-0.392,0.354,2.33,0.387,
0.254,-0.615,-0.392,0.354,2.3,0.387,
0.254,-0.642,-0.397,0.354,2.28,0.382,
0.255,-0.679,-0.397,0.355,2.24,0.382,
0.255,-0.712,-0.401,0.355,2.21,0.378,
0.255,-0.714,-0.402,0.355,2.21,0.377,
0.255,-0.708,-0.402,0.355,2.21,0.377,
0.255,-0.677,-0.402,0.355,2.24,0.377,
0.256,-0.616,-0.405,0.356,2.3,0.374,
0.256,-0.539,-0.402,0.356,2.38,0.377,
0.256,-0.442,-0.402,0.356,2.48,0.377,
0.256,-0.346,-0.406,0.356,2.57,0.373,
0.256,-0.247,-0.402,0.356,2.67,0.377,
0.257,-0.126,-0.402,0.357,2.79,0.377,
0.257,-0.0693,-0.402,0.357,2.85,0.377,
0.257,0.0352,-0.402,0.357,2.95,0.377,
0.257,0.0985,-0.397,0.357,3.02,0.382,
0.257,0.147,-0.392,0.357,3.07,0.387,
0.258,0.195,-0.379,0.358,3.11,0.4,
0.258,0.234,-0.368,0.358,3.15,0.411,
0.258,0.261,-0.357,0.358,3.18,0.422,
0.258,0.304,-0.342,0.358,3.22,0.437,
0.258,0.346,-0.335,0.358,3.27,0.444,
0.259,0.393,-0.329,0.359,3.31,0.45,
0.259,0.448,-0.327,0.359,3.37,0.452,
0.259,0.513,-0.322,0.359,3.43,0.457,
0.259,0.575,-0.316,0.359,3.49,0.463,
0.259,0.639,-0.299,0.359,3.56,0.48,
0.26,0.697,-0.278,0.36,3.62,0.501,
0.26,0.751,-0.258,0.36,3.67,0.521,
0.26,0.804,-0.246,0.36,3.72,0.533,
0.26,0.835,-0.245,0.36,3.75,0.534,
0.26,0.863,-0.239,0.36,3.78,0.54,
0.261,0.882,-0.225,0.361,3.8,0.554,
0.261,0.893,-0.203,0.361,3.81,0.576,
0.261,0.905,-0.181,0.361,3.82,0.598,
0.261,0.91,-0.17,0.361,3.83,0.609,
0.261,0.915,-0.164,0.361,3.83,0.615,
0.262,0.915,-0.161,0.362,3.83,0.618,
0.262,0.915,-0.147,0.362,3.83,0.632,
0.262,0.91,-0.131,0.362,3.83,0.648,
0.262,0.887,-0.11,0.362,3.81,0.669,
0.262,0.867,-0.0935,0.362,3.79,0.686,
0.263,0.812,-0.0854,0.363,3.73,0.694,
0.263,0.74,-0.0854,0.363,3.66,0.694,
0.263,0.658,-0.0804,0.363,3.58,0.699,
0.263,0.561,-0.0804,0.363,3.48,0.699,
0.263,0.436,-0.0754,0.363,3.36,0.704,
0.264,0.301,-0.0704,0.364,3.22,0.709,
0.264,0.173,-0.0704,0.364,3.09,0.709,
0.264,0.0402,-0.0704,0.364,2.96,0.709,
0.264,-0.0824,-0.0704,0.364,2.84,0.709,
0.264,-0.181,-0.0704,0.364,2.74,0.709,
0.265,-0.258,-0.0704,0.365,2.66,0.709,
0.265,-0.301,-0.0754,0.365,2.62,0.704,
0.265,-0.332,-0.0754,0.365,2.59,0.704,
0.265,-0.316,-0.0804,0.365,2.6,0.699,
0.265,-0.303,-0.0804,0.365,2.62,0.699,
0.266,-0.254,-0.0804,0.366,2.67,0.699,
0.266,-0.204,-0.0804,0.366,2.72,0.699,
0.266,-0.161,-0.0804,0.366,2.76,0.699,
0.266,-0.131,-0.0804,0.366,2.79,0.699,
0.266,-0.123,-0.0804,0.366,2.8,0.699,
0.267,-0.152,-0.0804,0.367,2.77,0.699,
0.267,-0.211,-0.0804,0.367,2.71,0.699,
0.267,-0.296,-0.0804,0.367,2.62,0.699,
0.267,-0.426,-0.0854,0.367,2.49,0.694,
0.267,-0.576,-0.0854,0.367,2.34,0.694,
0.268,-0.744,-0.0854,0.368,2.18,0.694,
0.268,-0.92,-0.0905,0.368,2,0.689,
0.268,-1.08,-0.106,0.368,1.84,0.673,
0.268,-1.21,-0.128,0.368,1.71,0.651,
0.268,-1.29,-0.148,0.368,1.63,0.631,
0.269,-1.33,-0.161,0.369,1.59,0.618,
0.269,-1.3,-0.165,0.369,1.62,0.614,
0.269,-1.22,-0.171,0.369,1.7,0.608,
0.269,-1.06,-0.182,0.369,1.86,0.597,
0.269,-0.857,-0.198,0.369,2.06,0.581,
0.27,-0.582,-0.206,0.37,2.34,0.573,
0.27,-0.309,-0.206,0.37,2.61,0.573,
0.27,-0.00503,-0.206,0.37,2.91,0.573,
0.27,0.288,-0.195,0.37,3.21,0.584,
0.27,0.555,-0.182,0.37,3.47,0.597,
0.271,0.815,-0.168,0.371,3.73,0.611,
0.271,0.985,-0.166,0.371,3.9,0.613,
0.271,1.11,-0.156,0.371,4.03,0.623,
0.271,1.17,-0.14,0.371,4.09,0.639,
0.271,1.15,-0.112,0.371,4.07,0.667,
0.272,1.08,-0.0925,0.372,4,0.687,
0.272,0.954,-0.0854,0.372,3.87,0.694,
0.272,0.779,-0.0854,0.372,3.7,0.694,
0.272,0.591,-0.0804,0.372,3.51,0.699,
0.272,0.385,-0.0804,0.372,3.3,0.699,
0.273,0.18,-0.0754,0.373,3.1,0.704,
0.273,0.00603,-0.0754,0.373,2.93,0.704,
0.273,-0.161,-0.0754,0.373,2.76,0.704,
0.273,-0.275,-0.0804,0.373,2.64,0.699,
0.273,-0.377,-0.0804,0.373,2.54,0.699,
0.274,-0.43,-0.0804,0.374,2.49,0.699,
0.274,-0.446,-0.0804,0.374,2.47,0.699,
0.274,-0.452,-0.0854,0.374,2.47,0.694,
0.274,-0.439,-0.0854,0.374,2.48,0.694,
0.274,-0.396,-0.0854,0.374,2.52,0.694,
0.275,-0.354,-0.0854,0.375,2.57,0.694,
0.275,-0.315,-0.0854,0.375,2.61,0.694,
0.275,-0.276,-0.0854,0.375,2.64,0.694,
0.275,-0.239,-0.0905,0.375,2.68,0.689,
0.275,-0.215,-0.0905,0.375,2.7,0.689,
0.276,-0.185,-0.0905,0.376,2.73,0.689,
0.276,-0.167,-0.0905,0.376,2.75,0.689,
0.276,-0.151,-0.0905,0.376,2.77,0.689,
0.276,-0.134,-0.0905,0.376,2.79,0.689,
0.276,-0.102,-0.0905,0.376,2.82,0.689,
0.277,-0.0714,-0.0905,0.377,2.85,0.689,
0.277,-0.0332,-0.0905,0.377,2.89,0.689,
0.277,0.00503,-0.0905,0.377,2.92,0.689,
0.277,0.0482,-0.0894,0.377,2.97,0.69,
0.277,0.0864,-0.0854,0.377,3.01,0.694,
0.278,0.119,-0.0854,0.378,3.04,0.694,
0.278,0.131,-0.0854,0.378,3.05,0.694,
0.278,0.126,-0.0854,0.378,3.05,0.694,
0.278,0.103,-0.0854,0.378,3.02,0.694,
0.278,0.0472,-0.0854,0.378,2.97,0.694,
0.279,-0.0352,-0.0854,0.379,2.88,0.694,
0.279,-0.134,-0.0854,0.379,2.79,0.694,
0.279,-0.256,-0.0854,0.379,2.66,0.694,
0.279,-0.395,-0.0854,0.379,2.52,0.694,
0.279,-0.534,-0.0854,0.379,2.39,0.694,
0.28,-0.682,-0.0884,0.38,2.24,0.691,
0.28,-0.797,-0.0945,0.38,2.12,0.685,
0.28,-0.905,-0.106,0.38,2.02,0.673,
0.28,-0.978,-0.122,0.38,1.94,0.657,
0.28,-1.01,-0.143,0.38,1.91,0.636,
0.281,-1.02,-0.154,0.381,1.9,0.625,
0.281,-1,-0.161,0.381,1.92,0.618,
0.281,-0.95,-0.161,0.381,1.97,0.618,
0.281,-0.874,-0.166,0.381,2.05,0.613,
0.281,-0.792,-0.168,0.381,2.13,0.611,
0.282,-0.716,-0.174,0.382,2.2,0.605,
0.282,-0.604,-0.18,0.382,2.32,0.599,
0.282,-0.548,-0.186,0.382,2.37,0.593,
0.282,-0.473,-0.196,0.382,2.45,0.583,
0.282,-0.423,-0.198,0.382,2.5,0.581,
0.283,-0.389,-0.201,0.383,2.53,0.578,
0.283,-0.368,-0.206,0.383,2.55,0.573,
0.283,-0.357,-0.211,0.383,2.56,0.568,
0.283,-0.337,-0.207,0.383,2.58,0.572,
0.283,-0.337,-0.211,0.383,2.58,0.568,
0.284,-0.332,-0.216,0.384,2.59,0.563,
0.284,-0.332,-0.216,0.384,2.59,0.563,
0.284,-0.347,-0.221,0.384,2.57,0.558,
0.284,-0.356,-0.226,0.384,2.56,0.553,
0.284,-0.389,-0.223,0.384,2.53,0.556,
0.285,-0.431,-0.226,0.385,2.49,0.553,
0.285,-0.493,-0.231,0.385,2.43,0.548,
0.285,-0.588,-0.236,0.385,2.33,0.543,
0.285,-0.685,-0.241,0.385,2.23,0.538,
0.285,-0.791,-0.241,0.385,2.13,0.538,
0.286,-0.916,-0.244,0.386,2,0.535,
0.286,-1.02,-0.246,0.386,1.9,0.533,
0.286,-1.11,-0.251,0.386,1.81,0.528,
0.286,-1.17,-0.263,0.386,1.75,0.516,
0.286,-1.19,-0.283,0.386,1.73,0.496,
0.287,-1.16,-0.302,0.387,1.76,0.477,
0.287,-1.08,-0.316,0.387,1.84,0.463,
0.287,-0.965,-0.322,0.387,1.95,0.457,
0.287,-0.777,-0.322,0.387,2.14,0.457,
0.287,-0.584,-0.324,0.387,2.34,0.455,
0.288,-0.338,-0.327,0.388,2.58,0.452,
0.288,-0.114,-0.322,0.388,2.81,0.457,
0.288,0.101,-0.322,0.388,3.02,0.457,
0.288,0.302,-0.317,0.388,3.22,0.462,
0.288,0.458,-0.31,0.388,3.38,0.469,
0.289,0.581,-0.293,0.389,3.5,0.486,
0.289,0.641,-0.272,0.389,3.56,0.507,
0.289,0.648,-0.256,0.389,3.57,0.523,
0.289,0.62,-0.246,0.389,3.54,0.533,
0.289,0.556,-0.244,0.389,3.48,0.535,
0.29,0.449,-0.241,0.39,3.37,0.538,
0.29,0.35,-0.236,0.39,3.27,0.543,
0.29,0.261,-0.231,0.39,3.18,0.548,
0.29,0.155,-0.225,0.39,3.07,0.554,
0.29,0.12,-0.219,0.39,3.04,0.56,
0.291,0.0804,-0.211,0.391,3,0.568,
0.291,0.0744,-0.206,0.391,2.99,0.573,
0.291,0.111,-0.196,0.391,3.03,0.583,
0.291,0.156,-0.191,0.391,3.08,0.588,
0.291,0.209,-0.184,0.391,3.13,0.595,
0.292,0.273,-0.176,0.392,3.19,0.603,
0.292,0.328,-0.171,0.392,3.25,0.608,
0.292,0.362,-0.166,0.392,3.28,0.613,
0.292,0.387,-0.166,0.392,3.31,0.613,
0.292,0.385,-0.161,0.392,3.3,0.618,
0.293,0.353,-0.161,0.393,3.27,0.618,
0.293,0.325,-0.156,0.393,3.24,0.623,
0.293,0.286,-0.151,0.393,3.21,0.628,
0.293,0.249,-0.146,0.393,3.17,0.633,
0.293,0.222,-0.141,0.393,3.14,0.638,
0.294,0.203,-0.133,0.394,3.12,0.646,
0.294,0.21,-0.126,0.394,3.13,0.653,
0.294,0.226,-0.121,0.394,3.15,0.658,
0.294,0.264,-0.111,0.394,3.18,0.668,
0.294,0.318,-0.104,0.394,3.24,0.675,
0.295,0.381,-0.0975,0.395,3.3,0.682,
0.295,0.439,-0.0905,0.395,3.36,0.689,
0.295,0.487,-0.0854,0.395,3.41,0.694,
0.295,0.529,-0.0854,0.395,3.45,0.694,
0.295,0.546,-0.0834,0.395,3.47,0.696,
0.296,0.536,-0.0804,0.396,3.46,0.699,
0.296,0.525,-0.0804,0.396,3.44,0.699,
0.296,0.482,-0.0754,0.396,3.4,0.704,
0.296,0.45,-0.0653,0.396,3.37,0.714,
0.296,0.428,-0.0603,0.396,3.35,0.719,
0.297,0.409,-0.0503,0.397,3.33,0.729,
0.297,0.425,-0.0412,0.397,3.34,0.738,
0.297,0.457,-0.0302,0.397,3.38,0.749,
0.297,0.528,-0.0201,0.397,3.45,0.759,
0.297,0.615,-0.0131,0.397,3.53,0.766,
0.298,0.722,-0.00503,0.398,3.64,0.774,
0.298,0.842,-0.00503,0.398,3.76,0.774,
0.298,0.955,0,0.398,3.87,0.779,
0.298,1.03,0.00503,0.398,3.95,0.784,
0.298,1.1,0.0171,0.398,4.02,0.796,
0.299,1.11,0.0432,0.399,4.03,0.822,
0.299,1.07,0.0603,0.399,3.99,0.839,
0.299,0.99,0.0704,0.399,3.91,0.849,
0.299,0.855,0.0754,0.399,3.77,0.854,
0.299,0.688,0.0804,0.399,3.61,0.859,
0.3,0.488,0.0804,0.4,3.41,0.859,
0.3,0.312,0.0804,0.4,3.23,0.859,
0.3,0.131,0.0804,0.4,3.05,0.859,
0.3,-0.0221,0.0804,0.4,2.9,0.859,
0.3,-0.114,0.0804,0.4,2.81,0.859,
0.301,-0.159,0.0804,0.401,2.76,0.859,
0.301,-0.144,0.0754,0.401,2.78,0.854,
0.301,-0.0603,0.0754,0.401,2.86,0.854,
0.301,0.0894,0.0754,0.401,3.01,0.854,
0.301,0.265,0.0754,0.401,3.18,0.854,
0.302,0.505,0.0804,0.402,3.42,0.859,
0.302,0.743,0.0804,0.402,3.66,0.859,
0.302,1,0.0854,0.402,3.92,0.864,
0.302,1.25,0.103,0.402,4.16,0.882,
0.302,1.46,0.13,0.402,4.38,0.909,
0.303,1.64,0.154,0.403,4.55,0.933,
0.303,1.76,0.161,0.403,4.68,0.94,
0.303,1.83,0.176,0.403,4.75,0.955,
0.303,1.85,0.209,0.403,4.77,0.988,
0.303,1.83,0.233,0.403,4.75,1.01,
0.304,1.75,0.239,0.404,4.67,1.02,
0.304,1.64,0.246,0.404,4.56,1.03,
0.304,1.51,0.266,0.404,4.43,1.05,
0.304,1.35,0.292,0.404,4.27,1.07,
0.304,1.2,0.307,0.404,4.12,1.09,
0.305,1.03,0.315,0.405,3.95,1.09,
0.305,0.882,0.317,0.405,3.8,1.1,
0.305,0.744,0.317,0.405,3.66,1.1,
0.305,0.621,0.317,0.405,3.54,1.1,
0.305,0.526,0.322,0.405,3.45,1.1,
0.306,0.43,0.322,0.406,3.35,1.1,
0.306,0.361,0.322,0.406,3.28,1.1,
0.306,0.302,0.322,0.406,3.22,1.1,
0.306,0.243,0.322,0.406,3.16,1.1,
0.306,0.195,0.322,0.406,3.11,1.1,
0.307,0.152,0.317,0.407,3.07,1.1,
0.307,0.0693,0.317,0.407,2.99,1.1,
0.307,0.0251,0.317,0.407,2.94,1.1,
0.307,-0.0593,0.317,0.407,2.86,1.1,
0.307,-0.138,0.312,0.407,2.78,1.09,
0.308,-0.231,0.307,0.408,2.69,1.09,
0.308,-0.311,0.297,0.408,2.61,1.08,
0.308,-0.412,0.286,0.408,2.51,1.07,
0.308,-0.498,0.27,0.408,2.42,1.05,
0.308,-0.59,0.254,0.408,2.33,1.03,
0.309,-0.683,0.243,0.409,2.24,1.02,
0.309,-0.754,0.241,0.409,2.17,1.02,
0.309,-0.809,0.236,0.409,2.11,1.02,
0.309,-0.867,0.23,0.409,2.05,1.01,
0.309,-0.883,0.209,0.409,2.04,0.988,
0.31,-0.894,0.183,0.41,2.03,0.962,
0.31,-0.871,0.167,0.41,2.05,0.946,
0.31,-0.819,0.161,0.41,2.1,0.94,
0.31,-0.744,0.156,0.41,2.18,0.935,
0.31,-0.644,0.151,0.41,2.28,0.93,
0.311,-0.495,0.143,0.411,2.42,0.922,
0.311,-0.347,0.136,0.411,2.57,0.915,
0.311,-0.176,0.126,0.411,2.74,0.905,
0.311,0.00101,0.121,0.411,2.92,0.9,
0.311,0.176,0.126,0.411,3.1,0.905,
0.312,0.344,0.131,0.412,3.26,0.91,
0.312,0.479,0.136,0.412,3.4,0.915,
0.312,0.583,0.146,0.412,3.5,0.925,
0.312,0.619,0.151,0.412,3.54,0.93,
0.312,0.621,0.156,0.412,3.54,0.935,
0.313,0.547,0.156,0.413,3.47,0.935,
0.313,0.422,0.156,0.413,3.34,0.935,
0.313,0.256,0.161,0.413,3.18,0.94,
0.313,0.0422,0.161,0.413,2.96,0.94,
0.313,-0.179,0.156,0.413,2.74,0.935,
0.314,-0.432,0.156,0.414,2.49,0.935,
0.314,-0.664,0.151,0.414,2.26,0.93,
0.314,-0.869,0.136,0.414,2.05,0.915,
0.314,-1.04,0.11,0.414,1.88,0.889,
0.314,-1.15,0.0884,0.414,1.77,0.867,
0.315,-1.2,0.0804,0.415,1.72,0.859,
0.315,-1.19,0.0754,0.415,1.73,0.854,
0.315,-1.13,0.0653,0.415,1.79,0.844,
0.315,-0.997,0.0482,0.415,1.92,0.827,
0.315,-0.867,0.0261,0.415,2.05,0.805,
0.316,-0.667,0.0121,0.416,2.25,0.791,
0.316,-0.484,0.00503,0.416,2.44,0.784,
0.316,-0.312,0.00503,0.416,2.61,0.784,
0.316,-0.154,0,0.416,2.77,0.779,
0.316,-0.0332,0,0.416,2.89,0.779,
0.317,0.0573,0.00302,0.417,2.98,0.782,
0.317,0.0985,0.00503,0.417,3.02,0.784,
0.317,0.116,0.00503,0.417,3.04,0.784,
0.317,0.0935,0.00503,0.417,3.01,0.784,
0.317,0.0472,0.00503,0.417,2.97,0.784,
0.318,-0.00704,0.00503,0.418,2.91,0.784,
0.318,-0.0724,0.00503,0.418,2.85,0.784,
0.318,-0.136,0.00503,0.418,2.78,0.784,
0.318,-0.189,0.00503,0.418,2.73,0.784,
0.318,-0.223,0,0.418,2.7,0.779,
0.319,-0.236,0,0.419,2.68,0.779,
0.319,-0.227,0,0.419,2.69,0.779,
0.319,-0.201,0,0.419,2.72,0.779,
0.319,-0.153,0,0.419,2.77,0.779,
0.319,-0.0975,0,0.419,2.82,0.779,
0.32,-0.0281,0,0.42,2.89,0.779,
0.32,0.0402,0,0.42,2.96,0.779,
0.32,0.121,0,0.42,3.04,0.779,
0.32,0.18,0,0.42,3.1,0.779,
0.32,0.234,0,0.42,3.15,0.779,
0.321,0.292,0,0.421,3.21,0.779,
0.321,0.324,0,0.421,3.24,0.779,
0.321,0.367,0.00503,0.421,3.29,0.784,
0.321,0.377,0.00603,0.421,3.3,0.785,
0.321,0.377,0.0151,0.421,3.3,0.794,
0.322,0.372,0.0231,0.422,3.29,0.802,
0.322,0.354,0.0251,0.422,3.27,0.804,
0.322,0.322,0.0352,0.422,3.24,0.814,
0.322,0.278,0.0402,0.422,3.2,0.819,
0.322,0.22,0.0402,0.422,3.14,0.819,
0.323,0.154,0.0503,0.423,3.07,0.829,
0.323,0.0754,0.0452,0.423,2.99,0.824,
0.323,-0.0151,0.0503,0.423,2.9,0.829,
0.323,-0.106,0.0452,0.423,2.81,0.824,
0.323,-0.22,0.0452,0.423,2.7,0.824,
0.324,-0.319,0.0322,0.424,2.6,0.811,
0.324,-0.419,0.0211,0.424,2.5,0.8,
0.324,-0.523,0.0151,0.424,2.4,0.794,
0.324,-0.628,0.00503,0.424,2.29,0.784,
0.324,-0.709,0,0.424,2.21,0.779,
0.325,-0.792,0,0.425,2.13,0.779,
0.325,-0.859,-0.00503,0.425,2.06,0.774,
0.325,-0.899,-0.0101,0.425,2.02,0.769,
0.325,-0.931,-0.0161,0.425,1.99,0.763,
0.325,-0.94,-0.0322,0.425,1.98,0.747,
0.326,-0.919,-0.0482,0.426,2,0.731,
0.326,-0.878,-0.0643,0.426,2.04,0.715,
0.326,-0.814,-0.0754,0.426,2.11,0.704,
0.326,-0.727,-0.0804,0.426,2.19,0.699,
0.326,-0.607,-0.0804,0.426,2.31,0.699,
0.327,-0.455,-0.0834,0.427,2.46,0.696,
0.327,-0.301,-0.0854,0.427,2.62,0.694,
0.327,-0.126,-0.0854,0.427,2.79,0.694,
0.327,0.0663,-0.0854,0.427,2.99,0.694,
0.327,0.248,-0.0834,0.427,3.17,0.696,
0.328,0.45,-0.0804,0.428,3.37,0.699,
0.328,0.623,-0.0804,0.428,3.54,0.699,
0.328,0.789,-0.0704,0.428,3.71,0.709,
0.328,0.922,-0.0543,0.428,3.84,0.725,
0.328,1.01,-0.0332,0.428,3.93,0.746,
0.329,1.08,-0.0121,0.429,4,0.767,
0.329,1.09,-0.00503,0.429,4.01,0.774,
0.329,1.06,0,0.429,3.97,0.779,
0.329,0.978,0.00101,0.429,3.9,0.78,
0.329,0.858,0.0101,0.429,3.78,0.789,
0.33,0.698,0.0231,0.43,3.62,0.802,
0.33,0.534,0.0352,0.43,3.45,0.814,
0.33,0.327,0.0402,0.43,3.25,0.819,
0.33,0.129,0.0452,0.43,3.05,0.824,
0.33,-0.0673,0.0432,0.43,2.85,0.822,
0.331,-0.256,0.0372,0.431,2.66,0.816,
0.331,-0.408,0.0302,0.431,2.51,0.809,
0.331,-0.543,0.0151,0.431,2.38,0.794,
0.331,-0.633,0.00503,0.431,2.29,0.784,
0.331,-0.69,0,0.431,2.23,0.779,
0.332,-0.726,0,0.432,2.19,0.779,
0.332,-0.689,-0.00503,0.432,2.23,0.774,
0.332,-0.688,-0.00503,0.432,2.23,0.774,
0.332,-0.636,-0.0101,0.432,2.28,0.769,
0.332,-0.599,-0.0151,0.432,2.32,0.764,
0.333,-0.58,-0.0231,0.433,2.34,0.756,
0.333,-0.592,-0.0342,0.433,2.33,0.745,
0.333,-0.633,-0.0452,0.433,2.29,0.734,
0.333,-0.726,-0.0613,0.433,2.19,0.718,
0.333,-0.852,-0.0724,0.433,2.07,0.707,
0.334,-1.03,-0.0804,0.434,1.89,0.699,
0.334,-1.23,-0.0844,0.434,1.69,0.695,
0.334,-1.46,-0.0854,0.434,1.46,0.694,
0.334,-1.69,-0.102,0.434,1.23,0.677,
0.334,-1.92,-0.135,0.434,1,0.644,
0.335,-2.14,-0.159,0.435,0.783,0.62,
0.335,-2.32,-0.166,0.435,0.603,0.613,
0.335,-2.46,-0.201,0.435,0.462,0.578,
0.335,-2.54,-0.241,0.435,0.378,0.538,
0.335,-2.58,-0.25,0.435,0.342,0.529,
0.336,-2.55,-0.292,0.436,0.366,0.487,
0.336,-2.48,-0.321,0.436,0.442,0.458,
0.336,-2.35,-0.332,0.436,0.573,0.447,
0.336,-2.15,-0.354,0.436,0.767,0.425,
0.336,-1.93,-0.384,0.436,0.985,0.395,
0.337,-1.64,-0.4,0.437,1.28,0.379,
0.337,-1.35,-0.402,0.437,1.56,0.377,
0.337,-1.03,-0.407,0.437,1.89,0.372,
0.337,-0.672,-0.407,0.437,2.25,0.372,
0.337,-0.354,-0.407,0.437,2.57,0.372,
0.338,-0.00503,-0.407,0.438,2.91,0.372,
0.338,0.288,-0.402,0.438,3.21,0.377,
0.338,0.558,-0.397,0.438,3.48,0.382,
0.338,0.771,-0.386,0.438,3.69,0.393,
0.338,0.924,-0.363,0.438,3.84,0.416,
0.339,1.01,-0.334,0.439,3.93,0.445,
0.339,1.02,-0.327,0.439,3.94,0.452,
0.339,0.945,-0.322,0.439,3.86,0.457,
0.339,0.816,-0.306,0.439,3.74,0.473,
0.339,0.641,-0.289,0.439,3.56,0.49,
0.34,0.423,-0.271,0.44,3.34,0.508,
0.34,0.22,-0.257,0.44,3.14,0.522,
0.34,0.0251,-0.256,0.44,2.94,0.523,
0.34,-0.146,-0.251,0.44,2.77,0.528,
0.34,-0.241,-0.251,0.44,2.68,0.528,
0.341,-0.303,-0.251,0.441,2.62,0.528,
0.341,-0.298,-0.251,0.441,2.62,0.528,
0.341,-0.231,-0.251,0.441,2.69,0.528,
0.341,-0.112,-0.251,0.441,2.81,0.528,
0.341,0.0181,-0.251,0.441,2.94,0.528,
0.342,0.196,-0.246,0.442,3.12,0.533,
0.342,0.348,-0.246,0.442,3.27,0.533,
0.342,0.482,-0.241,0.442,3.4,0.538,
0.342,0.582,-0.236,0.442,3.5,0.543,
0.342,0.632,-0.229,0.442,3.55,0.55,
0.343,0.62,-0.21,0.443,3.54,0.569,
0.343,0.564,-0.192,0.443,3.48,0.587,
0.343,0.452,-0.181,0.443,3.37,0.598,
0.343,0.291,-0.171,0.443,3.21,0.608,
0.343,0.112,-0.166,0.443,3.03,0.613,
0.344,-0.115,-0.166,0.444,2.81,0.613,
0.344,-0.329,-0.166,0.444,2.59,0.613,
0.344,-0.553,-0.171,0.444,2.37,0.608,
0.344,-0.775,-0.177,0.444,2.14,0.602,
0.344,-0.96,-0.188,0.444,1.96,0.591,
0.345,-1.12,-0.209,0.445,1.79,0.57,
0.345,-1.24,-0.229,0.445,1.68,0.55,
0.345,-1.32,-0.241,0.445,1.6,0.538,
0.345,-1.33,-0.246,0.445,1.59,0.533,
0.345,-1.29,-0.248,0.445,1.63,0.531,
0.346,-1.19,-0.261,0.446,1.73,0.518,
0.346,-1.04,-0.28,0.446,1.88,0.499,
0.346,-0.844,-0.291,0.446,2.08,0.488,
0.346,-0.581,-0.296,0.446,2.34,0.483,
0.346,-0.303,-0.299,0.446,2.62,0.48,
0.347,0.0121,-0.296,0.447,2.93,0.483,
0.347,0.313,-0.286,0.447,3.23,0.493,
0.347,0.618,-0.266,0.447,3.54,0.513,
0.347,0.894,-0.25,0.447,3.81,0.529,
0.347,1.11,-0.244,0.447,4.03,0.535,
0.348,1.3,-0.233,0.448,4.22,0.546,
0.348,1.39,-0.207,0.448,4.31,0.572,
0.348,1.41,-0.176,0.448,4.33,0.603,
0.348,1.34,-0.165,0.448,4.26,0.614,
0.348,1.23,-0.159,0.448,4.15,0.62,
0.349,1.01,-0.14,0.449,3.93,0.639,
0.349,0.77,-0.122,0.449,3.69,0.657,
0.349,0.497,-0.106,0.449,3.42,0.673,
0.349,0.199,-0.101,0.449,3.12,0.678,
0.349,-0.0844,-0.0975,0.449,2.84,0.682,
0.35,-0.363,-0.101,0.45,2.56,0.678,
0.35,-0.585,-0.11,0.45,2.33,0.669,
0.35,-0.779,-0.126,0.45,2.14,0.653,
